district_code,district_name,gu_name,dong_name,industry,year,quarter,lat,lng,pop_total,households,age_20_30_ratio,age_40_50_ratio,workplace_pop,resident_pop,foot_traffic_daily,foot_traffic_lunch,foot_traffic_dinner,dwell_time_avg,foot_traffic_3yr_growth,card_sales_avg,industry_spend_ratio,avg_ticket_size,competitor_count_100m,competitor_count_500m,openings_1yr,closures_1yr,competitor_density,avg_operating_months,rent_per_m2,vacancy_rate,building_age,transit_passengers_daily,data_quality_score,monthly_revenue_actual,target_monthly_revenue,target_success_label,target_closure_risk
100662,강서구 동11가 상권,강서구,강서구 동11가,병의원/클리닉,2023,Q4,37.550554,126.887155,17929,7094,0.493,0.2875,25618,12764,30508,8556,11278,72.5,-0.0764,11630.0,0.165,20314.0,4,20,3,2,0.444,33.5,39052.0,0.0437,30.1,151196,0.951,52788601.0,5278.9,1,1
100663,강서구 동11가 상권,강서구,강서구 동11가,병의원/클리닉,2025,Q1,37.61873,127.005507,19950,9826,0.206,0.3264,10818,14413,19350,5581,5445,26.8,0.1222,39113.0,0.291,24243.0,5,51,1,0,1.133,48.0,36711.0,0.0658,8.4,72570,0.968,23212515.0,2321.3,0,1
100664,강서구 동11가 상권,강서구,강서구 동11가,카페/디저트,2026,Q3,37.626402,127.031129,26114,11574,0.2676,0.3022,3328,17517,15951,5755,6767,29.7,-0.1695,43189.0,0.345,13294.0,7,45,4,2,1.0,42.1,49531.0,0.0259,15.4,84860,0.953,8000000.0,800.0,0,2
100665,강서구 동11가 상권,강서구,강서구 동11가,미용/뷰티,2024,Q4,37.594869,127.014291,24483,10091,0.2553,0.3031,7246,18214,14969,5107,6527,28.3,0.0985,38787.0,0.417,24039.0,9,79,2,2,1.756,56.6,51760.0,0.02,25.2,78329,0.912,10205209.0,1020.5,0,2
100666,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2024,Q1,37.473507,126.957892,15296,6402,0.3664,0.2806,9681,12639,15778,3758,5033,26.9,-0.38,28742.0,0.405,11344.0,4,28,2,1,0.622,23.5,15986.0,0.01,20.2,2349,0.915,14192152.0,1419.2,0,1
100667,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2024,Q1,37.470668,126.903596,13910,6428,0.3316,0.396,7690,12004,16668,4090,7149,39.6,0.0668,40342.0,0.308,7194.0,6,46,1,3,1.022,68.6,42141.0,0.0166,28.4,6014,0.976,18450178.0,1845.0,0,2
100668,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2026,Q4,37.635447,127.143531,14887,6168,0.303,0.2512,24977,11890,54448,12043,19262,75.4,0.0528,19174.0,0.306,11676.0,6,41,1,1,0.911,14.3,36726.0,0.0811,2.2,109274,0.911,45686888.0,4568.7,0,1
100669,강서구 동11가 상권,강서구,강서구 동11가,병의원/클리닉,2026,Q1,37.49379,126.928846,18716,9168,0.2804,0.2318,33980,14499,56301,20916,18597,75.4,0.0661,18566.0,0.168,20030.0,13,75,1,2,1.667,27.9,34691.0,0.0654,32.7,74298,0.915,65428826.0,6542.9,1,2
100670,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2025,Q2,37.458825,126.916301,36247,16118,0.1675,0.2998,3379,23789,16613,5381,6584,48.9,0.0026,39001.0,0.151,14623.0,7,42,5,0,0.933,47.5,48754.0,0.0295,35.3,23258,0.947,9662128.0,966.2,0,1
100671,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2025,Q3,37.582798,127.083532,19968,8185,0.3366,0.2211,4552,16420,16707,5131,4814,71.1,-0.1902,19650.0,0.354,15491.0,4,29,2,3,0.644,33.7,29305.0,0.0562,7.9,105838,0.894,18696970.0,1869.7,0,2
100672,강서구 동11가 상권,강서구,강서구 동11가,음식점/식당,2025,Q3,37.613808,126.901536,27669,10670,0.3498,0.2349,18836,23802,50663,14560,16604,82.7,0.1402,27460.0,0.193,16559.0,7,46,4,3,1.022,64.2,50334.0,0.044,14.9,53470,0.943,40356458.0,4035.6,0,2
100673,강서구 동12가 상권,강서구,강서구 동12가,카페/디저트,2026,Q4,37.645299,127.070539,15249,6217,0.2067,0.15,912,12230,8440,2018,2813,58.8,0.0523,56188.0,0.3,17819.0,15,141,2,5,3.133,48.4,46321.0,0.0326,15.1,41698,0.868,8000000.0,800.0,0,2
100674,강서구 동12가 상권,강서구,강서구 동12가,병의원/클리닉,2024,Q1,37.496966,127.13595,17758,8200,0.2862,0.2338,15415,14546,20475,7381,6846,84.1,0.2222,17404.0,0.153,22489.0,3,22,3,3,0.489,54.6,36056.0,0.0918,37.5,30149,0.953,52771514.0,5277.2,1,2
100675,강서구 동12가 상권,강서구,강서구 동12가,카페/디저트,2025,Q4,37.602322,127.126011,15584,6304,0.2111,0.2154,34384,13118,36933,11366,15598,32.5,0.1935,30056.0,0.33,15560.0,9,52,3,0,1.156,55.8,15000.0,0.078,25.9,13561,0.976,16663866.0,1666.4,0,2
100676,강서구 동12가 상권,강서구,강서구 동12가,소매/패션,2023,Q1,37.497563,126.940652,16582,7056,0.4284,0.2784,68745,12361,114980,25614,49064,56.7,-0.0055,31442.0,0.369,14062.0,3,29,2,3,0.644,24.3,62608.0,0.0358,34.0,3448,0.915,81987753.0,8198.8,1,1
100677,강서구 동12가 상권,강서구,강서구 동12가,카페/디저트,2026,Q4,37.578467,126.993635,16422,6913,0.3907,0.3487,34796,12766,42868,15896,18822,47.5,0.0468,30802.0,0.234,12283.0,0,0,2,4,0.0,18.1,29835.0,0.0185,9.5,5375,0.869,30855000.0,3085.5,0,2
100678,강서구 동12가 상권,강서구,강서구 동12가,미용/뷰티,2023,Q2,37.594596,127.144626,28217,11427,0.2747,0.2228,3873,21717,15371,5044,6523,47.0,-0.0154,25414.0,0.412,17612.0,1,7,6,3,0.156,37.3,22693.0,0.0514,13.9,87122,0.9,12916608.0,1291.7,0,2
100679,강서구 동12가 상권,강서구,강서구 동12가,병의원/클리닉,2025,Q4,37.505047,127.065602,19943,9499,0.2449,0.2519,104311,17225,64329,14181,18719,80.8,0.184,36912.0,0.328,22713.0,3,32,5,4,0.711,43.7,49241.0,0.0928,7.2,54294,0.873,119941483.0,11994.1,1,1
100680,강서구 동12가 상권,강서구,강서구 동12가,소매/패션,2026,Q2,37.552306,127.069702,26321,13135,0.3709,0.2497,9856,21961,26857,6793,7523,33.0,0.2706,48430.0,0.237,7554.0,4,39,4,2,0.867,17.6,59687.0,0.0492,20.1,21594,0.908,25243066.0,2524.3,0,2
100681,강서구 동12가 상권,강서구,강서구 동12가,카페/디저트,2023,Q4,37.57574,126.87831,25164,9849,0.3897,0.3815,227,18920,11125,3530,4153,64.8,0.0901,36804.0,0.409,9525.0,4,29,1,1,0.644,48.8,52421.0,0.022,6.5,54458,0.92,15642601.0,1564.3,0,1
100682,강서구 동12가 상권,강서구,강서구 동12가,미용/뷰티,2025,Q3,37.555376,126.852237,20133,9739,0.3857,0.2084,4165,14713,14588,3753,6180,72.0,-0.0467,22888.0,0.41,13530.0,3,19,2,0,0.422,37.0,50937.0,0.0215,26.3,3904,0.937,16445533.0,1644.6,0,0
100683,강서구 동12가 상권,강서구,강서구 동12가,미용/뷰티,2025,Q4,37.493195,126.864411,26324,10501,0.2774,0.2265,54320,20682,90923,26224,36883,44.0,0.2253,21269.0,0.347,15816.0,9,89,3,4,1.978,44.6,41923.0,0.0726,25.4,83094,0.884,54094821.0,5409.5,1,2
100684,강서구 동12가 상권,강서구,강서구 동12가,미용/뷰티,2023,Q1,37.590673,126.976826,23775,10379,0.3208,0.2401,1951,20817,14902,5329,6036,78.8,-0.199,33551.0,0.294,11928.0,2,10,2,1,0.222,29.1,27643.0,0.0177,20.9,1656,0.929,8000414.0,800.0,0,1
100685,강서구 동13가 상권,강서구,강서구 동13가,음식점/식당,2022,Q1,37.54787,127.138659,23386,10364,0.4259,0.3163,23535,16982,24518,6124,8637,80.0,0.061,37556.0,0.39,16683.0,2,14,2,0,0.311,30.0,68496.0,0.0175,2.7,3067,0.919,37914352.0,3791.4,0,0
100686,강서구 동13가 상권,강서구,강서구 동13가,음식점/식당,2023,Q4,37.534889,127.085509,11711,5412,0.216,0.3478,10371,8475,25698,9227,9539,43.2,-0.0402,30756.0,0.303,17375.0,5,24,3,3,0.533,42.8,74717.0,0.0659,23.9,11432,0.881,17541856.0,1754.2,0,2
100687,강서구 동13가 상권,강서구,강서구 동13가,음식점/식당,2025,Q1,37.473287,126.992841,21202,10008,0.3585,0.3747,25277,14558,36473,10642,12666,53.2,0.0454,27172.0,0.237,11873.0,7,28,6,0,0.622,33.6,33709.0,0.0224,26.2,1970,0.925,32866954.0,3286.7,0,0
100688,강서구 동13가 상권,강서구,강서구 동13가,음식점/식당,2022,Q1,37.600394,126.895518,13042,6229,0.3573,0.3121,4560,9233,10082,3321,3082,27.5,0.0451,33567.0,0.263,14669.0,6,25,2,1,0.556,52.9,31840.0,0.0719,8.8,10979,0.92,10498552.0,1049.9,0,2
100689,강서구 동13가 상권,강서구,강서구 동13가,소매/패션,2023,Q3,37.617542,126.999203,18919,8994,0.4346,0.2442,216,13937,8358,2407,2985,82.8,0.159,10779.0,0.354,13472.0,6,64,3,1,1.422,49.5,37089.0,0.1109,9.5,40031,0.982,8000000.0,800.0,0,2
100690,강서구 동13가 상권,강서구,강서구 동13가,소매/패션,2024,Q2,37.586495,126.934285,18907,9398,0.2891,0.2607,29896,15179,60521,16113,25012,36.8,-0.1024,39753.0,0.372,15914.0,10,109,3,3,2.422,55.5,43420.0,0.04,36.4,21427,0.901,43256248.0,4325.6,0,2
100691,강서구 동13가 상권,강서구,강서구 동13가,카페/디저트,2025,Q2,37.525347,127.049638,28118,11791,0.3396,0.3262,22800,22736,36687,9708,11579,66.3,0.2662,19106.0,0.347,20545.0,3,29,3,1,0.644,35.8,30989.0,0.0731,3.4,19367,0.861,16050708.0,1605.1,0,2
100692,강서구 동13가 상권,강서구,강서구 동13가,병의원/클리닉,2025,Q4,37.623257,127.025592,19615,9682,0.2403,0.4192,5326,17189,13922,3082,4820,73.2,-0.0258,44446.0,0.346,21530.0,2,19,4,2,0.422,26.5,32499.0,0.0502,4.1,5125,0.953,27606169.0,2760.6,0,2
100693,강서구 동13가 상권,강서구,강서구 동13가,미용/뷰티,2026,Q2,37.523277,126.868481,28771,12276,0.41,0.3504,1152,19254,13359,4869,4447,57.8,-0.0766,26191.0,0.246,13445.0,12,123,3,3,2.733,44.4,22298.0,0.0497,19.3,919,0.953,8000000.0,800.0,0,2
100694,강서구 동13가 상권,강서구,강서구 동13가,병의원/클리닉,2026,Q4,37.604668,126.910051,24926,11998,0.2198,0.3437,11764,21549,27726,9944,9308,55.1,0.0342,33066.0,0.378,20478.0,6,28,0,1,0.622,16.9,23024.0,0.0238,12.3,115817,0.936,37006112.0,3700.6,0,0
100695,강서구 동13가 상권,강서구,강서구 동13가,소매/패션,2022,Q2,37.522191,127.029743,19312,7966,0.3532,0.2319,17618,16492,19272,5145,5821,37.1,0.069,23508.0,0.204,22031.0,1,4,8,0,0.089,29.3,70815.0,0.01,5.6,144558,0.973,38300797.0,3830.1,0,0
100696,강서구 동13가 상권,강서구,강서구 동13가,카페/디저트,2023,Q2,37.463646,127.146269,24532,9507,0.3826,0.2545,37064,17583,62366,16154,24895,74.5,0.1671,34324.0,0.352,12401.0,5,34,2,1,0.756,50.3,37928.0,0.0779,10.3,12032,0.885,40450164.0,4045.0,0,1
100697,강서구 동14가 상권,강서구,강서구 동14가,음식점/식당,2026,Q2,37.455211,127.115187,24232,10330,0.2674,0.3004,58101,17073,106268,30018,38948,79.3,-0.0833,45970.0,0.24,14061.0,3,16,6,5,0.356,46.9,34886.0,0.047,22.3,7574,0.959,68418245.0,6841.8,1,2
100698,강서구 동14가 상권,강서구,강서구 동14가,음식점/식당,2026,Q1,37.642762,127.129853,36314,17107,0.3257,0.2714,5949,27216,24743,8712,7934,34.7,-0.0177,34317.0,0.341,17168.0,1,5,4,2,0.111,37.3,50335.0,0.0991,18.7,14048,0.886,27184713.0,2718.5,0,2
100699,강서구 동14가 상권,강서구,강서구 동14가,소매/패션,2024,Q3,37.638971,126.983488,16813,6995,0.1364,0.2663,45850,10976,67535,15257,25337,81.3,0.1065,24761.0,0.225,20522.0,5,49,2,1,1.089,51.4,72818.0,0.0239,6.4,19010,0.942,54339710.0,5434.0,1,0
100700,강서구 동14가 상권,강서구,강서구 동14가,미용/뷰티,2026,Q2,37.488944,126.865727,23104,10487,0.2584,0.3277,9907,15127,22191,6116,7209,52.7,0.0536,43983.0,0.265,12584.0,7,75,5,0,1.667,26.3,53637.0,0.0318,2.6,10630,0.981,23405101.0,2340.5,0,1
100701,강서구 동14가 상권,강서구,강서구 동14가,병의원/클리닉,2023,Q4,37.554433,127.136746,20983,8198,0.2342,0.4424,10564,15043,18539,4505,6642,37.6,0.0748,18905.0,0.294,19322.0,5,54,2,1,1.2,44.4,57283.0,0.0624,30.9,4993,0.905,16680329.0,1668.0,0,2
100702,강서구 동14가 상권,강서구,강서구 동14가,음식점/식당,2023,Q3,37.536763,127.129277,19357,9164,0.1821,0.3424,5561,13248,12318,3439,5250,82.9,0.1279,20433.0,0.24,13474.0,4,21,1,3,0.467,36.3,38049.0,0.0412,21.9,2800,0.92,10851261.0,1085.1,0,2
100703,강서구 동14가 상권,강서구,강서구 동14가,병의원/클리닉,2023,Q3,37.554011,127.099829,18996,9106,0.4306,0.3585,46299,15501,72982,27604,26571,48.4,0.0969,34861.0,0.348,17558.0,7,45,3,1,1.0,58.1,42223.0,0.0415,26.1,58728,0.93,89334736.0,8933.5,1,0
100704,강서구 동14가 상권,강서구,강서구 동14가,소매/패션,2024,Q2,37.627595,127.011277,14194,5921,0.3643,0.2447,4103,11789,12604,4758,3843,34.4,0.004,20159.0,0.183,21368.0,1,10,2,3,0.222,6.6,37401.0,0.01,15.5,1448,0.962,20523860.0,2052.4,0,2
100705,강서구 동14가 상권,강서구,강서구 동14가,미용/뷰티,2025,Q2,37.55293,127.02218,23748,11393,0.2439,0.302,87676,15576,87557,19731,24857,26.9,-0.0067,14819.0,0.391,14299.0,3,16,5,2,0.356,35.4,51956.0,0.054,25.8,28690,0.852,64709030.0,6470.9,1,1
100706,강서구 동14가 상권,강서구,강서구 동14가,카페/디저트,2025,Q1,37.53117,127.048291,28225,11292,0.245,0.2938,2139,19791,13805,3278,5904,68.9,0.1582,40905.0,0.165,13293.0,5,51,4,6,1.133,68.4,39119.0,0.0801,31.2,127580,0.869,11403813.0,1140.4,0,2
100707,강서구 동14가 상권,강서구,강서구 동14가,소매/패션,2023,Q3,37.535152,127.007597,21474,9944,0.1941,0.2602,9526,18460,23773,6745,8902,32.1,-0.0644,42990.0,0.235,16801.0,1,7,1,2,0.156,53.1,70284.0,0.0847,17.3,51447,0.941,19792700.0,1979.3,0,2
100708,강서구 동14가 상권,강서구,강서구 동14가,음식점/식당,2026,Q3,37.469962,127.134445,24897,10162,0.1605,0.1945,11286,18802,21630,7512,7335,56.2,0.0988,49500.0,0.245,14286.0,3,16,3,3,0.356,35.1,47412.0,0.0353,28.9,7039,0.872,8000000.0,800.0,0,2
100709,강서구 동15가 상권,강서구,강서구 동15가,병의원/클리닉,2022,Q1,37.648355,126.945997,14400,5888,0.2587,0.2244,8779,9609,11427,2679,4923,70.9,0.0231,31019.0,0.236,21345.0,9,55,1,1,1.222,22.3,35572.0,0.0889,35.5,70182,0.988,31231280.0,3123.1,0,2
100710,강서구 동15가 상권,강서구,강서구 동15가,미용/뷰티,2023,Q2,37.456071,126.911376,24899,11081,0.2907,0.3413,8024,16414,25309,5731,10153,30.9,0.1042,36818.0,0.409,11355.0,6,61,3,3,1.356,51.7,15000.0,0.0655,6.9,37757,0.929,13028221.0,1302.8,0,2
100711,강서구 동15가 상권,강서구,강서구 동15가,병의원/클리닉,2026,Q4,37.5835,126.95143,20600,8032,0.4928,0.1975,9501,15355,18516,4819,7558,52.2,0.0529,34058.0,0.285,16444.0,3,26,4,0,0.578,47.6,21547.0,0.05,32.9,22187,0.853,44810565.0,4481.1,0,0
100712,강서구 동15가 상권,강서구,강서구 동15가,음식점/식당,2023,Q1,37.579031,127.026065,24050,10116,0.222,0.2432,38029,20498,34063,8823,13031,23.1,0.1121,24008.0,0.31,23100.0,8,43,5,4,0.956,32.1,58001.0,0.0498,21.0,3133,0.943,31879456.0,3187.9,0,2
100713,강서구 동15가 상권,강서구,강서구 동15가,카페/디저트,2026,Q2,37.60185,126.853364,23383,9586,0.2606,0.2504,5767,16820,14579,4026,4320,22.8,0.1125,-1025.0,0.165,15842.0,5,26,0,2,0.578,28.7,30914.0,0.0584,26.1,7121,0.861,8505196.0,850.5,0,2
100714,강서구 동15가 상권,강서구,강서구 동15가,소매/패션,2024,Q4,37.607114,126.984856,24635,9674,0.3553,0.2175,2441,21271,14268,4764,4123,34.4,0.0024,36763.0,0.29,12952.0,3,18,1,4,0.4,50.5,34533.0,0.0646,16.6,10841,0.982,14930866.0,1493.1,0,2
100715,강서구 동15가 상권,강서구,강서구 동15가,음식점/식당,2026,Q4,37.588236,127.070503,26181,12139,0.2944,0.2851,5806,20780,15870,4557,5992,47.1,-0.0123,44603.0,0.24,14023.0,7,66,7,3,1.467,67.1,57613.0,0.0411,28.5,39294,0.938,27837698.0,2783.8,0,2
100716,강서구 동15가 상권,강서구,강서구 동15가,소매/패션,2026,Q4,37.59354,126.950208,24421,10897,0.3782,0.3102,7984,21450,20927,4686,7686,20.3,-0.0067,10186.0,0.286,9368.0,5,41,4,2,0.911,42.1,43845.0,0.0855,21.6,1372,0.861,15220242.0,1522.0,0,2
100717,강서구 동15가 상권,강서구,강서구 동15가,소매/패션,2026,Q2,37.566356,127.018487,26550,11544,0.2661,0.2911,58264,20910,88233,24679,33028,71.0,0.0936,17806.0,0.35,13932.0,4,16,2,3,0.356,31.0,64848.0,0.0487,14.8,13153,0.966,68563046.0,6856.3,1,1
100718,강서구 동15가 상권,강서구,강서구 동15가,음식점/식당,2023,Q1,37.623628,126.880172,23838,10115,0.1655,0.3228,11702,17663,31275,8783,12628,78.1,0.0737,23448.0,0.218,14894.0,3,16,1,2,0.356,69.4,56697.0,0.0571,24.8,2054,0.857,31306473.0,3130.6,0,2
100719,강서구 동15가 상권,강서구,강서구 동15가,소매/패션,2025,Q2,37.45048,126.874891,11219,4415,0.3884,0.2492,14378,7559,32040,9472,13834,80.9,-0.0234,26218.0,0.365,12675.0,6,49,2,2,1.089,54.1,15709.0,0.0905,31.7,14850,0.852,18314821.0,1831.5,0,2
100720,강서구 동15가 상권,강서구,강서구 동15가,병의원/클리닉,2026,Q3,37.559031,127.08866,31258,15369,0.2229,0.1798,1966,21979,14758,4934,5723,74.8,0.0564,13068.0,0.194,28760.0,3,26,8,3,0.578,48.1,52157.0,0.0437,11.5,12831,0.983,26773329.0,2677.3,0,2
100721,강서구 동16가 상권,강서구,강서구 동16가,음식점/식당,2023,Q3,37.555261,127.076221,26647,12053,0.2641,0.2064,13559,17917,35388,9185,14990,66.0,0.1353,28112.0,0.411,17515.0,3,21,2,6,0.467,42.5,35599.0,0.0558,36.6,6157,0.985,32331122.0,3233.1,0,2
100722,강서구 동16가 상권,강서구,강서구 동16가,미용/뷰티,2026,Q4,37.548393,127.014805,38745,16566,0.446,0.3292,13857,29062,28699,10473,12137,69.6,0.3976,29109.0,0.323,17247.0,6,38,1,0,0.844,25.5,27301.0,0.0255,26.9,14905,0.941,17950407.0,1795.0,0,0
100723,강서구 동16가 상권,강서구,강서구 동16가,병의원/클리닉,2026,Q4,37.454118,127.009952,23492,11400,0.2864,0.4048,27188,19700,38551,11477,15761,28.0,-0.0832,36761.0,0.324,21604.0,5,50,5,1,1.111,20.8,66088.0,0.01,13.1,89835,0.878,62257653.0,6225.8,1,0
100724,강서구 동16가 상권,강서구,강서구 동16가,미용/뷰티,2023,Q3,37.611238,126.975321,27401,10684,0.461,0.2668,21428,20969,52635,16297,21057,41.1,-0.0205,37549.0,0.165,16360.0,4,41,3,3,0.911,41.4,41385.0,0.0909,31.1,20548,0.966,36119131.0,3611.9,0,2
100725,강서구 동16가 상권,강서구,강서구 동16가,소매/패션,2025,Q4,37.592482,127.089088,24132,11343,0.291,0.4475,5181,16820,12866,3435,4582,47.2,-0.1842,35870.0,0.366,15486.0,2,19,5,0,0.422,30.3,55708.0,0.0592,18.8,13213,0.923,9733667.0,973.4,0,1
100726,강서구 동16가 상권,강서구,강서구 동16가,병의원/클리닉,2024,Q4,37.565688,126.987881,18806,8991,0.2372,0.4041,10952,15141,17883,5661,5445,71.6,-0.0773,20462.0,0.358,22757.0,6,41,5,1,0.911,16.4,23449.0,0.1146,15.6,70608,0.975,27591490.0,2759.1,0,2
100727,강서구 동16가 상권,강서구,강서구 동16가,소매/패션,2026,Q3,37.458784,126.864088,29864,12874,0.2463,0.2506,12281,25329,34331,8386,12043,73.8,-0.0605,19864.0,0.341,12679.0,7,33,4,5,0.733,38.4,15000.0,0.0754,33.0,3577,0.89,22347154.0,2234.7,0,2
100728,강서구 동16가 상권,강서구,강서구 동16가,병의원/클리닉,2025,Q3,37.491369,126.929338,23370,10557,0.12,0.2618,12574,16171,29509,9034,11931,47.6,-0.1693,32986.0,0.409,27408.0,2,18,3,0,0.4,24.1,15000.0,0.039,5.6,51341,0.931,32216721.0,3221.7,0,0
100729,강서구 동16가 상권,강서구,강서구 동16가,병의원/클리닉,2026,Q3,37.489688,127.08694,16297,7846,0.3381,0.271,8676,10894,10351,2857,4131,33.2,0.1527,24543.0,0.387,25561.0,7,74,4,2,1.644,52.6,28955.0,0.0258,36.3,43312,0.936,16246552.0,1624.7,0,2
100730,강서구 동16가 상권,강서구,강서구 동16가,미용/뷰티,2022,Q1,37.483495,127.058328,31209,12825,0.3336,0.2811,8005,26661,26717,7164,8548,28.6,-0.0106,23584.0,0.396,14331.0,6,33,1,4,0.733,52.6,35835.0,0.0722,37.3,31502,0.989,20750323.0,2075.0,0,2
100731,강서구 동16가 상권,강서구,강서구 동16가,병의원/클리닉,2024,Q3,37.589253,127.014656,28049,10838,0.3028,0.2478,822,22752,13687,4424,5574,79.7,0.1677,27021.0,0.365,27138.0,3,25,4,3,0.556,28.6,47177.0,0.0563,6.9,15285,0.985,19645437.0,1964.5,0,2
100732,강서구 동16가 상권,강서구,강서구 동16가,소매/패션,2023,Q3,37.493873,127.030652,9817,4541,0.2894,0.374,212,6585,3884,1465,1408,43.9,-0.151,48918.0,0.279,9858.0,8,84,5,4,1.867,30.3,32572.0,0.0266,29.3,5398,0.976,8000000.0,800.0,0,2
100733,강서구 동17가 상권,강서구,강서구 동17가,소매/패션,2022,Q3,37.460407,127.052948,32970,13932,0.4351,0.2203,18083,22027,46184,11652,19203,44.9,0.1027,33849.0,0.195,16406.0,1,5,5,2,0.111,57.8,44322.0,0.0464,28.6,16001,0.883,32861578.0,3286.2,0,1
100734,강서구 동17가 상권,강서구,강서구 동17가,미용/뷰티,2023,Q2,37.50167,127.071373,23669,11210,0.3879,0.2887,16827,17535,44090,12002,13955,74.2,0.1617,32761.0,0.188,18365.0,5,29,4,1,0.644,19.5,43609.0,0.0441,17.7,15909,0.971,38992282.0,3899.2,0,1
100735,강서구 동17가 상권,강서구,강서구 동17가,병의원/클리닉,2025,Q4,37.580681,127.088635,20552,9939,0.3264,0.2796,21249,17411,48065,11931,15473,23.1,0.1231,14945.0,0.182,18843.0,11,79,6,2,1.756,44.0,50102.0,0.0501,8.9,63347,0.894,54750957.0,5475.1,1,2
100736,강서구 동17가 상권,강서구,강서구 동17가,카페/디저트,2023,Q3,37.636255,127.143831,30711,13593,0.2647,0.3202,18548,24737,37860,8951,13064,34.5,-0.0369,41933.0,0.242,16983.0,6,24,0,2,0.533,50.5,73010.0,0.0628,21.3,99624,0.987,26539848.0,2654.0,0,2
100737,강서구 동17가 상권,강서구,강서구 동17가,소매/패션,2024,Q3,37.49627,127.03227,24319,10288,0.3077,0.2905,72738,21185,111712,31573,35651,32.3,0.1557,18117.0,0.195,17693.0,5,32,4,2,0.711,65.0,41748.0,0.0289,33.4,48739,0.972,77999026.0,7799.9,1,0
100738,강서구 동17가 상권,강서구,강서구 동17가,미용/뷰티,2024,Q3,37.611815,127.126411,24137,10782,0.1964,0.3653,15339,20995,25302,5942,8118,61.7,0.1926,35588.0,0.219,21491.0,6,37,1,2,0.822,44.5,64687.0,0.0992,23.9,3966,0.988,27339523.0,2734.0,0,2
100739,강서구 동17가 상권,강서구,강서구 동17가,미용/뷰티,2024,Q2,37.633507,127.129212,28043,13011,0.3594,0.219,5589,21691,20209,4948,7400,26.1,0.2273,20411.0,0.249,12895.0,5,22,3,1,0.489,97.1,41128.0,0.0727,2.5,54749,0.856,15516988.0,1551.7,0,2
100740,강서구 동17가 상권,강서구,강서구 동17가,미용/뷰티,2026,Q4,37.556914,127.015539,20140,8568,0.362,0.2835,29836,14620,46854,15827,15753,68.5,0.3557,27684.0,0.371,12257.0,7,76,3,2,1.689,32.1,49213.0,0.0428,10.2,80864,0.962,32256552.0,3225.7,0,2
100741,강서구 동17가 상권,강서구,강서구 동17가,병의원/클리닉,2024,Q1,37.510343,127.144184,29229,13546,0.3068,0.2291,4368,21262,20628,5205,7347,78.8,-0.0533,32544.0,0.291,20740.0,5,26,1,0,0.578,38.6,36822.0,0.0713,5.0,64271,0.984,30185045.0,3018.5,0,0
100742,강서구 동17가 상권,강서구,강서구 동17가,미용/뷰티,2023,Q2,37.578666,126.882732,18474,8862,0.309,0.3182,15118,13366,28496,9825,10115,51.5,0.1272,49754.0,0.217,17546.0,2,15,2,0,0.333,27.5,51523.0,0.0298,25.6,36684,0.963,30523046.0,3052.3,0,0
100743,강서구 동17가 상권,강서구,강서구 동17가,병의원/클리닉,2026,Q1,37.625311,127.07503,28744,12903,0.3496,0.3276,2794,22891,15059,4397,4587,28.3,0.0771,14886.0,0.254,19202.0,6,55,2,3,1.222,24.4,38226.0,0.01,33.1,13953,0.943,23194243.0,2319.4,0,2
